INFO: setting server port as: 5001
INFO: Waiting for incoming connection...
R0:10634.091335,0.041792,10634.091452,10634.133282
R1:10634.397125,0.133472,10634.397191,10634.530665
R2:10634.651895,0.018341,10634.651973,10634.670315
R3:10635.056400,0.121834,10635.056515,10635.178370
R4:10635.124537,0.067281,10635.180096,10635.247378
R5:10635.178790,0.082600,10635.248635,10635.331236
R6:10635.286976,0.060026,10635.332240,10635.392268
R7:10635.362642,0.206605,10635.396991,10635.603598
R8:10635.869582,0.105280,10635.869656,10635.974940
R9:10636.037943,0.077822,10636.038047,10636.115871
R10:10636.063584,0.023187,10636.117126,10636.140314
R11:10636.066365,0.135879,10636.141390,10636.277277
R12:10636.090981,0.042700,10636.278389,10636.321090
R13:10636.119410,0.009600,10636.321773,10636.331373
R14:10636.142601,0.020519,10636.331981,10636.352501
R15:10637.281923,0.152254,10637.282053,10637.434328
R16:10637.401916,0.029252,10637.435343,10637.464596
R17:10637.560032,0.061912,10637.560113,10637.622026
R18:10637.729227,0.300302,10637.729306,10638.029609
R19:10637.842699,0.122966,10638.031079,10638.154047
R20:10637.900403,0.122442,10638.155350,10638.277796
R21:10638.025134,0.185106,10638.279324,10638.464432
R22:10638.110376,0.036214,10638.465927,10638.502143
R23:10638.165951,0.209469,10638.502730,10638.712201
R24:10638.440790,0.248530,10638.713306,10638.961865
R25:10638.452871,0.007499,10638.963488,10638.970988
R26:10638.577326,0.090695,10638.971824,10639.062520
R27:10638.612990,0.035757,10639.063602,10639.099359
R28:10638.981592,0.001686,10639.099990,10639.101676
R29:10638.992671,0.005431,10639.102385,10639.107817
R30:10639.094682,0.293994,10639.108690,10639.402685
R31:10639.140071,0.158606,10639.403804,10639.562431
R32:10639.527625,0.064667,10639.563768,10639.628436
R33:10639.579349,0.119013,10639.629175,10639.748206
R34:10639.657784,0.091816,10639.749309,10639.841126
R35:10639.777568,0.003339,10639.841820,10639.845160
R36:10639.904010,0.223819,10639.904068,10640.127888
R37:10639.999970,0.106364,10640.129423,10640.235789
R38:10640.445154,0.111788,10640.445240,10640.557029
R39:10640.500969,0.036419,10640.557774,10640.594195
R40:10640.671308,0.015124,10640.671392,10640.686517
R41:10640.865441,0.176741,10640.865516,10641.042259
R42:10640.962150,0.033415,10641.043323,10641.076739
R43:10641.256728,0.186534,10641.256845,10641.443381
R44:10641.300123,0.096708,10641.444458,10641.541167
R45:10641.372244,0.074024,10641.542202,10641.616230
R46:10641.894790,0.163059,10641.894883,10642.057953
R47:10642.073358,0.214719,10642.073423,10642.288143
