INFO: setting server port as: 5001
INFO: Waiting for incoming connection...
R0:10032.523861,0.041792,10032.524060,10032.565903
R1:10032.982510,0.133472,10032.982604,10033.116079
R2:10033.364669,0.018341,10033.364757,10033.383118
R3:10033.971355,0.121834,10033.971459,10034.093295
R4:10034.073502,0.067281,10034.094616,10034.161927
R5:10034.154907,0.082600,10034.162852,10034.245465
R6:10034.317171,0.060026,10034.317230,10034.377260
R7:10034.430657,0.206605,10034.430755,10034.637362
R8:10035.191074,0.105280,10035.191147,10035.296428
R9:10035.443576,0.077822,10035.443670,10035.521502
R10:10035.481924,0.023187,10035.522597,10035.545785
R11:10035.486051,0.135879,10035.546443,10035.682330
R12:10035.522971,0.042700,10035.683466,10035.726167
R13:10035.565591,0.009600,10035.726959,10035.736560
R14:10035.600363,0.020519,10035.737808,10035.758328
R15:10037.309233,0.152254,10037.309347,10037.461602
R16:10037.489146,0.029252,10037.489214,10037.518467
R17:10037.726294,0.061912,10037.726373,10037.788287
R18:10037.980072,0.300302,10037.980174,10038.280477
R19:10038.150229,0.122966,10038.281646,10038.404614
R20:10038.236767,0.122442,10038.405449,10038.527892
R21:10038.423829,0.185106,10038.529095,10038.714203
R22:10038.551663,0.036214,10038.715547,10038.751763
R23:10038.634973,0.209469,10038.752578,10038.962058
R24:10039.047273,0.248530,10039.047336,10039.295887
R25:10039.065375,0.007499,10039.297086,10039.304585
R26:10039.252031,0.090695,10039.305414,10039.396111
R27:10039.305423,0.035757,10039.396821,10039.432578
R28:10039.857836,0.001686,10039.857932,10039.859628
R29:10039.874498,0.005431,10039.874569,10039.880015
R30:10040.027522,0.293994,10040.027588,10040.321611
R31:10040.095599,0.158606,10040.323201,10040.481836
R32:10040.676861,0.064667,10040.676933,10040.741603
R33:10040.754434,0.119013,10040.754489,10040.873511
R34:10040.872049,0.091816,10040.874339,10040.966156
R35:10041.051711,0.003339,10041.051776,10041.055117
R36:10041.241364,0.223819,10041.241437,10041.465257
R37:10041.385327,0.106364,10041.466436,10041.572802
R38:10042.053176,0.111788,10042.053295,10042.165084
R39:10042.136872,0.036419,10042.166225,10042.202646
R40:10042.392364,0.015124,10042.392463,10042.407589
R41:10042.683523,0.176741,10042.683598,10042.860361
R42:10042.828595,0.033415,10042.861651,10042.895073
R43:10043.270474,0.186534,10043.270558,10043.457095
R44:10043.335533,0.096708,10043.458345,10043.555083
R45:10043.443388,0.074024,10043.555971,10043.629996
R46:10044.227025,0.163059,10044.227110,10044.390189
R47:10044.494812,0.214719,10044.494891,10044.709630
R48:10044.639619,0.140512,10044.710834,10044.851347
R49:10044.769624,0.201567,10044.852688,10045.054257
R50:10045.057848,0.020260,10045.057883,10045.078144
R51:10045.222567,0.210611,10045.222639,10045.433263
R52:10045.972818,0.177430,10045.972917,10046.150348
R53:10046.012822,0.047129,10046.151770,10046.198901
R54:10046.269032,0.027498,10046.269089,10046.296594
R55:10046.510722,0.030616,10046.510791,10046.541409
R56:10046.896217,0.021360,10046.896294,10046.917655
R57:10047.044397,0.026941,10047.044496,10047.071438
R58:10047.096392,0.044893,10047.096437,10047.141331
R59:10047.299668,0.197754,10047.299886,10047.497642
R60:10047.346233,0.011230,10047.499243,10047.510482
R61:10047.373484,0.119092,10047.511149,10047.630242
R62:10047.544526,0.227786,10047.631309,10047.859096
R63:10048.590394,0.040266,10048.590495,10048.630763
R64:10048.878825,0.038326,10048.878919,10048.917259
R65:10049.225235,0.022026,10049.225306,10049.247339
R66:10049.312365,0.023355,10049.312431,10049.335787
R67:10049.531967,0.109777,10049.532038,10049.641823
R68:10049.573336,0.131443,10049.642901,10049.774344
R69:10049.606870,0.113898,10049.775270,10049.889178
R70:10049.651698,0.249818,10049.890447,10050.140282
R71:10049.671076,0.061436,10050.141264,10050.202715
R72:10049.684577,0.022877,10050.203636,10050.226514
R73:10049.733052,0.109934,10050.227169,10050.337104
R74:10050.132720,0.285300,10050.338115,10050.623416
R75:10050.399945,0.118834,10050.624335,10050.743170
R76:10050.655026,0.012076,10050.744450,10050.756528
R77:10050.679579,0.006788,10050.757230,10050.764028
R78:10050.863204,0.019082,10050.863269,10050.882352
R79:10050.881348,0.142751,10050.883263,10051.026015
R80:10051.036074,0.117406,10051.036130,10051.153537
R81:10051.249038,0.014312,10051.249103,10051.263416
R82:10051.262397,0.019047,10051.264149,10051.283198
R83:10054.251115,0.011172,10054.251189,10054.262371
R84:10054.802896,0.004631,10054.803063,10054.807718
R85:10056.332666,0.006256,10056.332750,10056.339027
R86:10056.843820,0.213737,10056.843930,10057.057688
R87:10056.844900,0.016575,10057.059189,10057.075765
R88:10057.070198,0.041423,10057.076457,10057.117880
R89:10057.114737,0.142759,10057.118799,10057.261563
R90:10057.725317,0.067004,10057.725412,10057.792436
R91:10057.836591,0.050211,10057.836643,10057.886868
R92:10058.053164,0.008747,10058.053234,10058.061982
R93:10058.343906,0.117992,10058.343976,10058.461989
R94:10058.533129,0.404774,10058.533186,10058.937971
R95:10058.623864,0.175048,10058.939342,10059.114391
R96:10058.838972,0.082609,10059.115500,10059.198126
R97:10059.183438,0.114795,10059.198999,10059.313822
R98:10059.192471,0.216275,10059.315117,10059.531410
R99:10059.640292,0.148173,10059.640358,10059.788552
R100:10060.156825,0.113487,10060.156909,10060.270398
R101:10061.127928,0.342518,10061.128044,10061.470564
R102:10061.712237,0.057307,10061.712310,10061.769626
R103:10061.987120,0.147669,10061.987200,10062.134870
R104:10062.031940,0.006677,10062.136134,10062.142812
R105:10062.581426,0.023756,10062.581529,10062.605287
R106:10062.843757,0.021687,10062.843831,10062.865523
R107:10063.092038,0.031755,10063.092120,10063.123885
R108:10063.393621,0.021935,10063.393701,10063.415656
R109:10063.493329,0.083549,10063.493391,10063.576941
R110:10063.512616,0.087755,10063.577993,10063.665777
R111:10063.575919,0.296387,10063.666563,10063.962961
R112:10063.754661,0.065824,10063.964333,10064.030160
R113:10063.836824,0.010019,10064.031209,10064.041229
R114:10064.154441,0.074818,10064.154516,10064.229335
R115:10064.313906,0.049959,10064.313973,10064.363933
R116:10065.035987,0.156817,10065.036084,10065.192902
R117:10065.138562,0.000270,10065.196913,10065.197184
R118:10065.281105,0.076042,10065.281170,10065.357213
R119:10065.386890,0.022203,10065.386948,10065.409151
R120:10065.834736,0.054968,10065.834825,10065.889808
R121:10066.116143,0.030315,10066.116215,10066.146546
R122:10066.280605,0.016798,10066.280676,10066.297475
R123:10066.591926,0.003477,10066.592029,10066.595508
R124:10066.835078,0.099223,10066.835151,10066.934376
R125:10066.968722,0.084593,10066.968817,10067.053411
R126:10067.248953,0.017009,10067.249055,10067.266065
R127:10067.355636,0.082217,10067.355729,10067.437948
R128:10067.590540,0.033171,10067.590636,10067.623808
R129:10067.918640,0.018826,10067.918869,10067.937697
R130:10068.255938,0.096201,10068.256047,10068.352250
R131:10068.890315,0.024785,10068.890412,10068.915199
R132:10069.155108,0.007644,10069.155191,10069.162850
R133:10069.345237,0.174891,10069.345307,10069.520214
R134:10069.420713,0.008202,10069.521822,10069.530042
R135:10069.710450,0.037399,10069.710540,10069.747941
R136:10069.740021,0.074955,10069.748721,10069.823677
R137:10069.954973,0.028398,10069.955057,10069.983463
R138:10070.229615,0.028351,10070.229708,10070.258068
R139:10070.603481,0.017534,10070.603585,10070.621122
R140:10070.703533,0.000299,10070.703593,10070.703893
R141:10071.743102,0.033557,10071.743166,10071.776725
R142:10072.182353,0.047799,10072.182460,10072.230260
R143:10072.234537,0.209371,10072.234568,10072.443953
R144:10073.030930,0.100075,10073.031038,10073.131114
R145:10073.392914,0.096473,10073.392991,10073.489466
R146:10073.427442,0.124036,10073.490263,10073.614300
R147:10073.548529,0.206683,10073.615252,10073.821936
R148:10074.264969,0.018966,10074.265039,10074.284022
R149:10074.759990,0.066181,10074.760313,10074.826496
R150:10075.154628,0.196097,10075.154732,10075.350831
R151:10075.242915,0.172609,10075.352122,10075.524733
R152:10075.843986,0.071541,10075.844056,10075.915609
R153:10076.016411,0.026674,10076.016480,10076.043253
R154:10076.076342,0.056505,10076.077755,10076.134261
R155:10076.576269,0.157508,10076.576416,10076.733926
R156:10076.732093,0.028665,10076.736133,10076.764798
R157:10076.903415,0.096048,10076.903539,10076.999589
R158:10076.953233,0.012477,10077.000962,10077.013440
R159:10077.278368,0.056509,10077.278485,10077.334996
R160:10077.509460,0.107356,10077.509540,10077.616898
R161:10077.964768,0.020915,10077.964846,10077.985772
R162:10078.013881,0.010772,10078.013946,10078.024720
R163:10078.186479,0.037248,10078.186577,10078.223826
R164:10078.223747,0.223892,10078.224957,10078.448851
R165:10078.321988,0.081093,10078.450200,10078.531294
R166:10078.919833,0.142038,10078.920082,10079.062121
R167:10079.373201,0.033994,10079.373275,10079.407281
R168:10079.544578,0.089615,10079.544659,10079.634275
R169:10079.669986,0.024969,10079.670078,10079.695048
R170:10079.904739,0.006276,10079.904891,10079.911169
R171:10079.945805,0.086823,10079.945914,10080.032739
R172:10079.974404,0.028338,10080.033875,10080.062215
R173:10080.087406,0.007964,10080.087464,10080.095430
R174:10080.188079,0.227135,10080.188165,10080.415302
R175:10080.327513,0.025709,10080.416690,10080.442401
R176:10080.546555,0.119546,10080.546643,10080.666191
R177:10080.815393,0.014259,10080.815464,10080.829725
R178:10080.982514,0.081884,10080.982614,10081.064499
R179:10081.519057,0.019416,10081.519160,10081.538578
R180:10081.701436,0.046289,10081.701513,10081.747818
R181:10081.905345,0.041793,10081.905413,10081.947208
R182:10082.348288,0.032879,10082.348353,10082.381233
R183:10082.418353,0.084827,10082.418407,10082.503234
R184:10082.745149,0.034405,10082.745236,10082.779642
R185:10083.792588,0.012189,10083.792693,10083.804897
R186:10084.362287,0.000452,10084.362356,10084.362818
R187:10084.494583,0.124078,10084.494653,10084.618732
R188:10084.876914,0.010149,10084.876985,10084.887136
R189:10084.963877,0.106380,10084.963966,10085.070347
R190:10085.465560,0.049684,10085.465649,10085.515334
R191:10085.478213,0.102558,10085.516414,10085.618973
R192:10086.553928,0.053521,10086.554033,10086.607555
R193:10086.613180,0.008219,10086.613203,10086.621423
R194:10087.114184,0.040226,10087.114265,10087.154493
R195:10087.140447,0.089198,10087.155721,10087.244920
R196:10087.230261,0.011768,10087.245843,10087.257612
R197:10087.644304,0.004575,10087.644402,10087.648997
R198:10087.657567,0.126507,10087.657592,10087.784113
R199:10087.810599,0.048700,10087.810665,10087.859367
R200:10088.105119,0.074226,10088.105206,10088.179433
R201:10088.136880,0.062901,10088.181519,10088.244420
R202:10088.352975,0.037441,10088.353086,10088.390543
R203:10088.579024,0.182978,10088.579096,10088.762087
R204:10088.669758,0.015509,10088.763193,10088.778703
R205:10088.831633,0.062168,10088.831694,10088.893864
R206:10089.066912,0.075569,10089.066984,10089.142555
R207:10089.308145,0.147569,10089.308211,10089.455781
R208:10089.374705,0.008672,10089.456870,10089.465543
R209:10089.392888,0.015492,10089.466226,10089.481719
R210:10090.036287,0.021294,10090.036379,10090.057677
R211:10090.200658,0.028638,10090.200741,10090.229387
R212:10090.639020,0.175501,10090.639116,10090.814619
R213:10090.749546,0.140575,10090.815942,10090.956547
R214:10090.855091,0.003084,10090.957688,10090.960772
R215:10091.124208,0.125520,10091.124281,10091.249802
R216:10091.198668,0.150710,10091.251121,10091.401833
R217:10091.444573,0.020813,10091.444855,10091.465669
R218:10091.536703,0.078991,10091.536760,10091.615753
R219:10091.591896,0.093560,10091.616649,10091.710229
R220:10091.620969,0.105920,10091.711354,10091.817276
R221:10092.002119,0.042734,10092.002188,10092.044942
R222:10092.058050,0.047431,10092.058109,10092.105541
R223:10092.152903,0.040613,10092.152965,10092.193579
R224:10092.218594,0.014008,10092.218648,10092.232656
R225:10092.408920,0.001224,10092.408987,10092.410212
R226:10092.611611,0.040128,10092.611687,10092.651817
R227:10092.731257,0.111429,10092.731327,10092.842759
R228:10092.822404,0.087404,10092.843909,10092.931314
R229:10092.897855,0.210052,10092.932388,10093.142461
R230:10093.098801,0.138300,10093.143993,10093.282313
R231:10093.388438,0.031158,10093.388500,10093.419659
R232:10093.687711,0.000502,10093.687799,10093.688304
R233:10093.947306,0.154777,10093.947388,10094.102166
R234:10094.137697,0.085763,10094.137754,10094.223519
R235:10094.378626,0.042667,10094.378698,10094.421375
R236:10094.561390,0.105744,10094.561431,10094.667178
R237:10094.673835,0.094385,10094.673867,10094.768272
R238:10095.078641,0.002787,10095.078721,10095.081519
R239:10095.120185,0.096456,10095.120238,10095.216696
R240:10095.136620,0.080404,10095.217703,10095.298108
R241:10095.188575,0.069912,10095.299241,10095.369155
R242:10095.489867,0.000477,10095.489938,10095.490416
R243:10095.490192,0.025269,10095.491326,10095.516596
R244:10095.581260,0.162400,10095.581322,10095.743743
R245:10095.847620,0.034797,10095.847684,10095.882483
R246:10095.897618,0.176004,10095.897726,10096.073731
R247:10096.172827,0.031313,10096.172893,10096.204209
R248:10096.437699,0.017177,10096.437766,10096.454944
R249:10096.978484,0.058341,10096.978562,10097.036933
R250:10097.021258,0.093829,10097.038168,10097.131998
R251:10097.462781,0.017675,10097.462854,10097.480537
R252:10098.049145,0.102034,10098.049231,10098.151266
R253:10098.174640,0.066062,10098.174702,10098.240766
R254:10098.682706,0.224617,10098.682799,10098.907419
R255:10099.018531,0.217625,10099.018595,10099.236222
R256:10099.084915,0.225779,10099.237329,10099.463117
R257:10099.285368,0.067019,10099.464251,10099.531271
R258:10099.455928,0.133972,10099.532126,10099.666108
R259:10100.155744,0.075219,10100.155831,10100.231052
R260:10100.576498,0.446682,10100.576585,10101.023268
R261:10100.844216,0.032697,10101.024589,10101.057287
R262:10101.530891,0.074129,10101.530961,10101.605091
