INFO: setting server port as: 5001
INFO: Waiting for incoming connection...
R0:10874.729579,0.041792,10874.729700,10874.771553
R1:10874.958971,0.133472,10874.959036,10875.092510
R2:10875.150049,0.018341,10875.150114,10875.168456
R3:10875.453418,0.121834,10875.453511,10875.575366
R4:10875.504509,0.067281,10875.576661,10875.643943
R5:10875.545201,0.082600,10875.644800,10875.727417
R6:10875.626339,0.060026,10875.728241,10875.788268
R7:10875.683082,0.206605,10875.789250,10875.995858
R8:10876.063279,0.105280,10876.063376,10876.168658
R9:10876.189568,0.077822,10876.189644,10876.267468
R10:10876.208758,0.023187,10876.268811,10876.291999
R11:10876.210831,0.135879,10876.292977,10876.428857
R12:10876.229315,0.042700,10876.430267,10876.472968
R13:10876.250684,0.009600,10876.474273,10876.483874
R14:10876.268125,0.020519,10876.484630,10876.505150
R15:10877.122604,0.152254,10877.122707,10877.274963
R16:10877.212595,0.029252,10877.276456,10877.305709
R17:10877.331187,0.061912,10877.331254,10877.393167
R18:10877.458098,0.300302,10877.458163,10877.758485
R19:10877.543182,0.122966,10877.759747,10877.882715
R20:10877.586461,0.122442,10877.883593,10878.006036
R21:10877.680036,0.185106,10878.007284,10878.192410
R22:10877.743959,0.036214,10878.193804,10878.230020
R23:10877.785628,0.209469,10878.230642,10878.440132
R24:10877.991760,0.248530,10878.441259,10878.689790
R25:10878.000834,0.007499,10878.692352,10878.699852
R26:10878.094186,0.090695,10878.701446,10878.792143
R27:10878.120915,0.035757,10878.793151,10878.828909
R28:10878.397140,0.001686,10878.829808,10878.831494
R29:10878.405464,0.005431,10878.832179,10878.837611
R30:10878.481973,0.293994,10878.838416,10879.132504
R31:10878.516038,0.158606,10879.134351,10879.292958
R32:10878.806676,0.064667,10879.294307,10879.358975
R33:10878.845475,0.119013,10879.359784,10879.478806
R34:10878.904287,0.091816,10879.479799,10879.571616
R35:10878.994128,0.003339,10879.572486,10879.575827
R36:10879.091141,0.223819,10879.576536,10879.800367
R37:10879.163448,0.106364,10879.801286,10879.907652
R38:10879.497365,0.111788,10879.908506,10880.020296
R39:10879.539192,0.036419,10880.021292,10880.057713
R40:10879.666928,0.015124,10880.059115,10880.074240
R41:10879.812493,0.176741,10880.075133,10880.251875
R42:10879.885063,0.033415,10880.252724,10880.286140
R43:10880.105997,0.186534,10880.286765,10880.473301
