INFO: setting server port as: 5001
INFO: Waiting for incoming connection...
R0:9233.129656,0.041792,9233.129787,9233.171624
R1:9234.046739,0.133472,9234.046877,9234.180351
R2:9234.811012,0.018341,9234.811102,9234.829445
R3:9236.024277,0.121834,9236.024381,9236.146217
R4:9236.228499,0.067281,9236.228565,9236.295848
R5:9236.391254,0.082600,9236.391352,9236.473969
R6:9236.715793,0.060026,9236.715876,9236.775911
R7:9236.942772,0.206605,9236.942842,9237.149461
R8:9238.463518,0.105280,9238.463568,9238.568859
R9:9238.968487,0.077822,9238.968568,9239.046412
R10:9239.045067,0.023187,9239.047468,9239.070656
R11:9239.053317,0.135879,9239.071483,9239.207377
R12:9239.127141,0.042700,9239.208557,9239.251259
R13:9239.212362,0.009600,9239.251906,9239.261506
R14:9239.281893,0.020519,9239.281954,9239.302474
R15:9242.699509,0.152254,9242.699616,9242.851873
R16:9243.059255,0.029252,9243.059330,9243.088583
R17:9243.533515,0.061912,9243.533591,9243.595505
R18:9244.040998,0.300302,9244.041076,9244.341380
R19:9244.381262,0.122966,9244.381342,9244.504318
R20:9244.554334,0.122442,9244.554391,9244.676834
R21:9244.928445,0.185106,9244.928521,9245.113640
R22:9245.184096,0.036214,9245.184171,9245.220387
R23:9245.350739,0.209469,9245.350813,9245.560303
R24:9246.175229,0.248530,9246.175310,9246.423860
R25:9246.211424,0.007499,9246.425195,9246.432702
R26:9246.584719,0.090695,9246.584784,9246.675481
R27:9246.691477,0.035757,9246.691531,9246.727289
R28:9247.796243,0.001686,9247.796337,9247.798029
R29:9247.829453,0.005431,9247.829507,9247.834939
R30:9248.135462,0.293994,9248.135534,9248.429530
R31:9248.271608,0.158606,9248.430983,9248.589590
R32:9249.434118,0.064667,9249.434225,9249.498894
R33:9249.589253,0.119013,9249.589318,9249.708332
R34:9249.824496,0.091816,9249.824573,9249.916408
R35:9250.183834,0.003339,9250.183915,9250.187285
R36:9250.563116,0.223819,9250.563193,9250.787041
R37:9250.850965,0.106364,9250.851033,9250.957398
R38:9252.186489,0.111788,9252.186572,9252.298376
R39:9252.353777,0.036419,9252.353851,9252.390271
R40:9252.864662,0.015124,9252.864801,9252.879928
R41:9253.446918,0.176741,9253.447030,9253.623787
R42:9253.736970,0.033415,9253.737049,9253.770484
R43:9254.620688,0.186534,9254.620761,9254.807298
R44:9254.750740,0.096708,9254.808559,9254.905270
R45:9254.966444,0.074024,9254.966498,9255.040524
R46:9256.533628,0.163059,9256.533717,9256.696798
R47:9257.069171,0.214719,9257.069245,9257.283985
R48:9257.358723,0.140512,9257.358785,9257.499305
R49:9257.612870,0.201567,9257.612936,9257.814532
R50:9258.189283,0.020260,9258.189359,9258.209627
R51:9258.518716,0.210611,9258.518799,9258.729413
R52:9260.019175,0.177430,9260.019273,9260.196704
R53:9260.099124,0.047129,9260.198151,9260.245290
R54:9260.611498,0.027498,9260.611565,9260.639066
R55:9261.094806,0.030616,9261.094871,9261.125507
R56:9261.865742,0.021360,9261.865846,9261.887208
R57:9262.162030,0.026941,9262.162101,9262.189050
R58:9262.265901,0.044893,9262.265955,9262.310849
R59:9262.672419,0.197754,9262.672497,9262.870253
R60:9262.765399,0.011230,9262.871685,9262.882916
R61:9262.819878,0.119092,9262.883868,9263.002960
R62:9263.161944,0.227786,9263.162034,9263.389858
R63:9265.253640,0.040266,9265.253731,9265.293998
R64:9265.830422,0.038326,9265.830511,9265.868840
R65:9266.523188,0.022026,9266.523290,9266.545336
R66:9266.697475,0.023355,9266.697550,9266.720926
R67:9267.136660,0.109777,9267.136736,9267.246514
R68:9267.219358,0.131443,9267.247695,9267.379157
R69:9267.286439,0.113898,9267.380147,9267.494046
R70:9267.376088,0.249818,9267.495287,9267.745134
R71:9267.414849,0.061436,9267.746528,9267.807965
R72:9267.441857,0.022877,9267.808662,9267.831541
R73:9267.538795,0.109934,9267.834191,9267.944126
R74:9268.338093,0.285300,9268.338170,9268.623476
R75:9268.872527,0.118834,9268.872596,9268.991431
R76:9269.382678,0.012076,9269.382769,9269.394848
R77:9269.431806,0.006788,9269.431866,9269.438655
R78:9269.799056,0.019082,9269.799134,9269.818246
R79:9269.835325,0.142751,9269.835382,9269.978134
R80:9270.144777,0.117406,9270.144843,9270.262279
R81:9270.570681,0.014312,9270.570762,9270.585076
R82:9270.597389,0.019047,9270.597442,9270.616689
R83:9276.574795,0.011172,9276.574889,9276.586063
R84:9277.678316,0.004631,9277.678392,9277.683026
R85:9280.737790,0.006256,9280.737871,9280.744129
R86:9281.760056,0.213737,9281.760141,9281.973881
R87:9281.762192,0.016575,9281.975103,9281.991688
R88:9282.212783,0.041423,9282.212845,9282.254276
R89:9282.301871,0.142759,9282.301931,9282.444692
R90:9283.523025,0.067004,9283.523116,9283.590123
R91:9283.745519,0.050211,9283.745582,9283.795808
R92:9284.178649,0.008747,9284.178732,9284.187488
R93:9284.760118,0.117992,9284.760200,9284.878194
R94:9285.138565,0.404774,9285.138653,9285.543448
R95:9285.320048,0.175048,9285.544665,9285.719714
R96:9285.750245,0.082609,9285.750308,9285.832922
R97:9286.439106,0.114795,9286.439183,9286.553981
R98:9286.457178,0.216275,9286.555519,9286.771823
R99:9287.352826,0.148173,9287.352900,9287.501075
R100:9288.385792,0.113487,9288.385873,9288.499380
R101:9290.327905,0.342518,9290.327974,9290.670494
