INFO: setting server port as: 5001
INFO: Waiting for incoming connection...
R0:10475.091520,0.041792,10475.091603,10475.133434
R1:10475.458421,0.133472,10475.458491,10475.591966
R2:10475.764158,0.018341,10475.764236,10475.782578
R3:10476.249491,0.121834,10476.249556,10476.371391
R4:10476.331185,0.067281,10476.372542,10476.439824
R5:10476.396295,0.082600,10476.441098,10476.523700
R6:10476.526103,0.060026,10476.526131,10476.586158
R7:10476.616893,0.206605,10476.616985,10476.823592
R8:10477.225224,0.105280,10477.225292,10477.330574
R9:10477.427226,0.077822,10477.427312,10477.505136
R10:10477.457962,0.023187,10477.506978,10477.530166
R11:10477.461278,0.135879,10477.531120,10477.667000
R12:10477.490834,0.042700,10477.668496,10477.711198
R13:10477.524969,0.009600,10477.712325,10477.721926
R14:10477.552814,0.020519,10477.723122,10477.743642
R15:10478.919891,0.152254,10478.919986,10479.072243
R16:10479.063836,0.029252,10479.073812,10479.103065
R17:10479.253576,0.061912,10479.253679,10479.315592
R18:10479.456616,0.300302,10479.456704,10479.757022
R19:10479.592762,0.122966,10479.758131,10479.881099
R20:10479.662034,0.122442,10479.882249,10480.004692
R21:10479.811684,0.185106,10480.005732,10480.190840
R22:10479.913957,0.036214,10480.192145,10480.228360
R23:10479.980627,0.209469,10480.229144,10480.438618
R24:10480.310433,0.248530,10480.440102,10480.688634
R25:10480.324916,0.007499,10480.689955,10480.697455
R26:10480.474255,0.090695,10480.698117,10480.788814
R27:10480.516977,0.035757,10480.790126,10480.825884
R28:10480.958888,0.001686,10480.958969,10480.960656
R29:10480.972185,0.005431,10480.972237,10480.977669
R30:10481.094600,0.293994,10481.094663,10481.388658
R31:10481.149069,0.158606,10481.389860,10481.548467
R32:10481.614075,0.064667,10481.614136,10481.678804
R33:10481.676128,0.119013,10481.679638,10481.798652
R34:10481.770219,0.091816,10481.799644,10481.891460
R35:10481.913955,0.003339,10481.914026,10481.917366
R36:10482.065674,0.223819,10482.065737,10482.289557
